"Year","id","State","Population","Norm_Population","total_crime_index","Index.offenses.total","Violent.crime.total","Murder.and.nonnegligent.Manslaughter","Forcible.rape","Robbery","Aggravated.assault","Property.crime.total","Burglary","Larceny.theft","Motor.vehicle.theft","Index.offense.rate","Violent.Crime.rate","Murder.and.nonnegligent.manslaughter.rate","Forcible.rape.rate","Robbery.rate","Aggravated.assault.rate","Property.crime.rate","Burglary.rate","Larceny.theft.rate","Motor.vehicle.theft.rate"
1960,16,"Idaho",667191,0.0114325018917687,0.0382822310528238,0.00417674053930377,0.000630810765451247,0.00366300366300366,0.00306860524585373,0.000641765159791885,0.000429225727285122,0.00488265155717937,0.00231452992081001,0.0075094121554166,0.00132242049845561,0.0972167981462678,0.00985475397452186,0.027363184079602,0.0631163708086785,0.00728630908645604,0.00720720720720721,0.129734869672223,0.0436107338203443,0.187365761212887,0.0339255968906163
1960,17,"Illinois",10081158,0.255467283528478,0.165014892587199,0.113122242284956,0.106384210054198,0.119169719169719,0.129100606414846,0.160746892405015,0.0680600512041044,0.1138178923008,0.105605019958228,0.105556294693139,0.110592494403942,0.146762477544326,0.122102805342856,0.0584577114427861,0.165680473372781,0.126683810923341,0.0837837837837838,0.157030987806242,0.145038728387357,0.135800018048913,0.174569683509162
1960,18,"Indiana",4662498,0.115001366252204,0.0544728743082546,0.033627181943734,0.0113082957402912,0.0495726495726496,0.0170965149411851,0.0122317383431763,0.00948336371578187,0.0379220818409929,0.0380887126253933,0.0382955645312813,0.0236660122300449,0.0783583708679389,0.0257871785186966,0.0522388059701493,0.0424063116370809,0.0199608131276023,0.0238095238095238,0.100234925606891,0.102125472633163,0.0987997473152243,0.0714602998334259
1960,19,"Iowa",2757537,0.0656197674361635,0.0182727682588772,0.0134915811814473,0.00179115533859781,0.00390720390720391,0.00701395484766567,0.0022385379978455,0.00112103660537997,0.0157772201731154,0.0103308859322504,0.0206940468053514,0.00578676203934123,0.0410580853445807,0.00491020842632971,0.00497512437810945,0.0285996055226824,0.00551065393093314,0.00321750321750322,0.0589551403960174,0.0178407547446863,0.0901723671148813,0.020599666851749
1960,20,"Kansas",2178611,0.0506124830475722,0.033568749929498,0.0132005986758596,0.00357362979510225,0.0153846153846154,0.00752538905530796,0.00307130469328973,0.00340855724608773,0.0150721546107226,0.012774000848661,0.0183073659066188,0.00517713556842197,0.0645855572044746,0.0167908525907358,0.0335820895522388,0.0414201183431953,0.01034778349253,0.018018018018018,0.0854122385054256,0.0628097353254286,0.108744698131938,0.0268184342032204
1960,21,"Kentucky",3038156,0.0728941498923705,0.0390621324934203,0.0163348543120061,0.00844939190420936,0.0498168498168498,0.0114707386571199,0.00758658099611121,0.00794825052643273,0.0178384488789748,0.0193299986957808,0.0176126894237537,0.0110608125851914,0.0487646124606212,0.0301479929952271,0.0808457711442786,0.0453648915187377,0.0189811413176586,0.0313384813384813,0.0606667412462244,0.0691971660364891,0.058929699485606,0.04752915047196
1960,22,"Louisiana",3257022,0.0785677321895785,0.0582810786902665,0.0220937818641631,0.0143321363361469,0.0656898656898657,0.0199459340980492,0.0112767306649145,0.0148613095929425,0.0235381640673056,0.0217933198257857,0.0237693105335908,0.0186233071141846,0.0732814357746014,0.0493424441163342,0.100746268656716,0.0769230769230769,0.0267572863090865,0.0561132561132561,0.0860163329231458,0.0751440842847179,0.085010378124718,0.0841199333703498
1960,23,"Maine",969265,0.0192630543706682,0.0184088975830487,0.00403149217674831,0.000729194095842726,0.00366300366300366,0.00306860524585373,0.000527164238400477,0.000676661734778898,0.00468941136600505,0.00358384752023836,0.00593623398003922,0.00296372253554591,0.0466383746864884,0.00697043573807643,0.0186567164179104,0.0414201183431953,0.00367376928728876,0.00752895752895753,0.0654771227206623,0.0353144157703462,0.0836386607706886,0.0466962798445308
1960,24,"Maryland",3100689,0.0745151697026257,0.0574263629816247,0.0235919288545345,0.0134669417541748,0.0407814407814408,0.0159275224665741,0.00878607064000795,0.0157904570496538,0.0255013219253919,0.0194879745475186,0.0289803997639725,0.0170820463441169,0.0884601699254515,0.0486900388009477,0.0646766169154229,0.0631163708086785,0.0216752387950037,0.0628700128700129,0.105794831636648,0.0674718255570647,0.121830159732876,0.0806218767351471
1960,25,"Massachusetts",5148578,0.127601838152942,0.0328794600873031,0.0289277416114213,0.00716172772702677,0.0178266178266178,0.0177540732081537,0.007976224128842,0.00567082931460226,0.0331398223350843,0.0278606946896234,0.0324791724006252,0.0332137006515188,0.0493200378383538,0.0134944888919411,0.0149253731343284,0.0394477317554241,0.0113274553024737,0.0119047619047619,0.0668083678263788,0.0464740648287508,0.0643985199891706,0.0956135480288728
1960,26,"Michigan",7823194,0.196934918619662,0.142656875689857,0.0994960999114422,0.0491829843136461,0.085958485958486,0.0824870314897348,0.0559405297618593,0.041417757825795,0.109011840459041,0.102818399410713,0.120601524835192,0.0431302912451386,0.174299426349727,0.0714898877176115,0.0534825870646766,0.135108481262327,0.056208670095518,0.0652509652509653,0.209016668531156,0.199148342571859,0.22445627650934,0.0780677401443642
1960,27,"Minnesota",3413864,0.0826334892951074,0.0344435066413705,0.0227495855078082,0.00404529105550845,0.01001221001221,0.0054796522247388,0.00719693786338042,0.00175730062464968,0.0263845398562247,0.0218484276810431,0.0302793635382189,0.013824452586692,0.0707473074886962,0.0111595646052948,0.0124378109452736,0.0157790927021696,0.0158584374234631,0.0045045045045045,0.0951896185255621,0.0689402004331706,0.112553018680624,0.0543031649083842
1960,28,"Mississippi",2178141,0.0506002994115589,0.021457166315297,0.00589300296374669,0.00636308657443712,0.052991452991453,0.00774457514429751,0.00241425941064566,0.00791795223980084,0.00578327851424407,0.00681133090981232,0.00620943277227713,0.00252291570272738,0.00467772310309216,0.0320021975757992,0.121890547263682,0.0424063116370809,0.00795983345579231,0.0444015444015444,0.0032330238281687,0.00811277119048493,0.0100712932045844,0.00521932259855636
1960,29,"Missouri",4319813,0.106118069853866,0.085434022773401,0.0398305986321393,0.021502544945267,0.0459096459096459,0.0453715204208373,0.0298344398688965,0.0137604718453171,0.0432881240265453,0.0458515725026498,0.0432243144893874,0.0241912288819138,0.114712697544846,0.0561068571232359,0.0522388059701493,0.135108481262327,0.0543105559637521,0.0384813384813385,0.137218928291755,0.15146286847032,0.131107300785128,0.0810105496946141
1960,30,"Montana",674767,0.0116288917352512,0.0493299143220969,0.0051648180290623,0.00120374898361339,0.00610500610500611,0.00306860524585373,0.00135993093384471,0.000903898884518081,0.00594808396257291,0.00353425045050672,0.00770847149845983,0.00437367914264634,0.121646836244977,0.0197781821927686,0.0460199004975124,0.0621301775147929,0.0157359784472202,0.0160875160875161,0.15799306410113,0.0784846371278587,0.189910657882863,0.113603553581344
1960,31,"Nebraska",1411330,0.0307225417200748,0.0207591146070068,0.00679849777245362,0.00160017593254376,0.00781440781440781,0.00387228757214875,0.001871815049393,0.0011664840353278,0.00782013458337879,0.00462171212758571,0.0102546029934057,0.00477071792114247,0.0493634304459892,0.0110908903615699,0.0261194029850746,0.0335305719921105,0.00979671809943669,0.00888030888030888,0.06764738785099,0.0179508828603943,0.0952260626297265,0.0480288728484175
1960,32,"Nevada",285278,0.00153231257102639,0.105937338509217,0.00320469380527878,0.00109668477112854,0.00586080586080586,0.00219186088989552,0.00155093246949705,0.000656462877024304,0.00362804106673228,0.00340750238341474,0.0042513388264233,0.00273237710555604,0.242104715040746,0.0468014970985132,0.106965174129353,0.116370808678501,0.0441464609355866,0.0301801801801802,0.304463586530932,0.268308799236445,0.306109556899197,0.19600222098834
1960,33,"New Hampshire",606921,0.00987014499278612,0,0.000470235501517335,0.000127319604036031,0.00170940170940171,0.0013881785636005,7.64006142609387e-05,8.07954310183759e-05,0.000555928237672669,0.000655783477562837,0.00117505948929091,0.000334512986606975,0.00337594487403127,0.00130481063077293,0.013681592039801,0.0325443786982249,0.000673524369336273,0.000836550836550837,0.0115561024723123,0,0.0257557982131577,0.010494169905608
1960,34,"New Jersey",6066782,0.15140410054009,0.0590112084438924,0.0423712305256679,0.019951560677919,0.0398046398046398,0.0318550449331482,0.0197342786636005,0.018789987426211,0.0466341388683204,0.0458258555035297,0.0451072533771535,0.0364650418297548,0.0728995808274102,0.0359853037118429,0.0310945273631841,0.0641025641025641,0.0249816311535636,0.0373230373230373,0.0898758250363575,0.0884695862853787,0.0836206118581355,0.0873958911715714
1960,35,"New Mexico",951023,0.0187901737575731,0.0734807761308704,0.00946251790708283,0.00382826900317431,0.0168498168498168,0.00810988529261343,0.00281154260480254,0.00395392640546177,0.0105556729052879,0.00657620406071416,0.0132151029167272,0.00706854077306889,0.150641776666927,0.0458400576863647,0.0895522388059702,0.113412228796844,0.0230222875336762,0.0516087516087516,0.18687772681508,0.10014316655042,0.222272358090425,0.124652970571904
1960,36,"New York",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1960,37,"North Carolina",4556155,0.11224467602973,0.0614019387964614,0.0245416296866279,0.0293558496123986,0.117460317460317,0.0254986483524512,0.00624193018511869,0.0429528710151441,0.0234493780335228,0.0220045666042723,0.02577209127074,0.0116204184225993,0.0458833433136331,0.0734814407856333,0.129353233830846,0.0690335305719921,0.00991917707567965,0.118018018018018,0.0428347689898199,0.035534672001762,0.0534789278945944,0.0266518600777346
1960,38,"North Dakota",632446,0.0105318201188278,0.0039713407425289,0.00117413141236302,0.000153362250316129,0.000488400488400488,0.000584496237305472,0.000244481965635004,9.59445743343214e-05,0.00139156149680486,0.000920301182798267,0.00241105551216649,0.000581489864569135,0.0208458087080285,0.00161384472753494,0.00373134328358209,0.0138067061143984,0.00269409747734509,0.00102960102960103,0.033974717529925,0.0056532432730076,0.0573052973558343,0.0161576901721266
1960,39,"Ohio",9706397,0.245752492856177,0.0737847614372744,0.0719387450250007,0.0233891899868919,0.0757020757020757,0.0413531087893622,0.0296587184560964,0.0168306982240154,0.0812653344506059,0.0670644229197244,0.0927951689516174,0.0400946640489202,0.0788096539873467,0.0254781444219346,0.0373134328358209,0.0502958579881657,0.0233896644624051,0.0198841698841699,0.100917328560242,0.0738959656400279,0.119736485876726,0.0531371460299833
1960,40,"Oklahoma",2328284,0.0544924008199535,0.0711515768887664,0.0212310357374123,0.00642674637645513,0.0422466422466422,0.0214071746913129,0.00703649657343245,0.00425185955734203,0.0240929317032295,0.0221956071691646,0.0261834128724365,0.013496192179274,0.118427104758433,0.0300449816296398,0.0907960199004975,0.118343195266272,0.0232672054861621,0.0213642213642214,0.150497818547936,0.135310744833156,0.158451403302951,0.0871737923375902
1960,41,"Oregon",1768687,0.0399861749430668,0.054309738401202,0.0154245016985314,0.00345788470052404,0.0102564102564103,0.0116899247461094,0.0042402340914821,0.00225217263963723,0.0177519840486896,0.0118004287391139,0.0231183052331279,0.00646204059174409,0.115111909535092,0.0206709473611922,0.027363184079602,0.0848126232741617,0.0183076169483223,0.0144144144144144,0.149278442778834,0.0818986087148049,0.194549228408988,0.0509716823986674
1960,42,"Pennsylvania",11319366,0.287564891147119,0.0585566237091806,0.0561421354812603,0.0323102431515074,0.072039072039072,0.072258347336889,0.0292767153847917,0.0305911700693326,0.0606060430211856,0.060541489785759,0.0594476509474108,0.0425488013805695,0.0346012653284387,0.0307317240668887,0.0298507462686567,0.0788954635108481,0.0195934361988734,0.0321750321750322,0.0422194876384383,0.0422891964318491,0.0427759227506543,0.0463631315935591
1960,44,"Rhode Island",859488,0.0164173458374076,0.043466871397552,0.00708948027804131,0.000807322034683018,0.00195360195360195,0.00102286841528458,0.000870967002574701,0.000762506880235923,0.00832673724672768,0.00668090898570319,0.00910594933533476,0.00753123163304863,0.123373862028865,0.00937403426844762,0.00995024875621891,0.014792899408284,0.00753122703894195,0.01003861003861,0.163608904799195,0.120370030468779,0.166609511776915,0.149805663520267
1960,45,"South Carolina",2382594,0.0559002588452355,0.061736606221232,0.0158000100070778,0.00980071588340997,0.0764346764346764,0.0168042668225323,0.00359082887026412,0.0120284197928607,0.0169285371079197,0.0171385429850456,0.0184302545826812,0.00737179086373129,0.0737153618509551,0.0460804175394018,0.161691542288557,0.0897435897435897,0.0111437668381092,0.0624195624195624,0.0876384383040609,0.0882860394258654,0.0958036278314232,0.0390338700721821
1960,46,"South Dakota",680514,0.0117778690888012,0.0181851828302531,0.00228462558226862,0.000708938704291539,0.00317460317460317,0.00226492291955871,0.000412563317009069,0.000782705737990517,0.00260671152779293,0.00171936508403029,0.00393446885178305,0.00107856991008791,0.0445294939554098,0.0109535418741201,0.0236318407960199,0.0453648915187377,0.00440852314474651,0.0136422136422136,0.0614610135361897,0.0239712198524283,0.0893060193123364,0.0264852859522487
1960,47,"Tennessee",3567089,0.0866054842485936,0.0461278187392479,0.0199325445229951,0.00929722472199475,0.0735042735042735,0.0137356615766786,0.00728097853906745,0.00898344198635567,0.0219661289985632,0.0289389717241595,0.0189644648604401,0.0127833981517376,0.0511772414451474,0.0280190914397555,0.103233830845771,0.0453648915187377,0.0153073720303698,0.03005148005148,0.0644702986911288,0.102822950699314,0.0490749932316578,0.0458634092171016
1960,48,"Texas",9579677,0.242467577205952,0.132293546571517,0.101619932155899,0.0445358187663309,0.200976800976801,0.0647329582815811,0.0230959056910818,0.0538653039170635,0.112480879086189,0.104407342570634,0.123829129897393,0.0491796616104143,0.135940361200066,0.0520207396216049,0.104477611940299,0.0838264299802761,0.0181851579720794,0.0694337194337194,0.16591341313346,0.153665430784479,0.179586679902536,0.0710161021654636
1960,49,"Utah",890627,0.0172245506072337,0.0624535551178796,0.00943191373704606,0.0012934514319115,0.00195360195360195,0.00401841163147512,0.00135229087241861,0.00108568860430943,0.011027457516173,0.0053344403889145,0.0158353738608677,0.00365775882551552,0.164067449469308,0.0153830305943756,0.00995024875621891,0.0591715976331361,0.0115723732549596,0.0142213642213642,0.214106723347131,0.0836239491942293,0.293222633336342,0.0665741254858412
1960,50,"Vermont",389881,0.00424389741762132,0.00159450224276371,0,0,0,0.000219186088989552,7.64006142609387e-06,2.0198857754594e-05,1.97302297295102e-05,0.000354527202155819,0.000415384037268784,0.000296997511473483,0.0151526985862688,0,0.00124378109452736,0.014792899408284,0.000244917952485917,0.000643500643500643,0.0271618749300817,0.0218420762820748,0.0349246457900911,0.0266518600777346
1960,51,"Virginia",3966949,0.0969709070066354,0.0763841830932777,0.0302884127268656,0.0209759047649362,0.118681318681319,0.0228684152845766,0.00789982351458106,0.0273896511152294,0.0319948887098983,0.0272655298528437,0.0367355892715139,0.0149561694198857,0.086967464222795,0.05981526628438,0.150497512437811,0.0710059171597633,0.014939995101641,0.0859073359073359,0.100246112540553,0.0772732278550714,0.118400866347803,0.0487506940588562
1960,53,"Washington",2853214,0.0680999668890249,0.0648274459548825,0.0293751454305302,0.00456903760847486,0.0146520146520147,0.0116899247461094,0.00670797393211041,0.00246931036049911,0.0341942290238643,0.0241684683873788,0.0428261958033009,0.0133273725411732,0.1372334609076,0.0161727843972118,0.0236318407960199,0.0493096646942801,0.017879010531472,0.00900900900900901,0.17925942499161,0.11192687493117,0.223228950455735,0.066129927817879
1960,54,"West Virginia",1860421,0.0423641614665655,0.0109641708785528,0.00495010305832815,0.00336528862486147,0.0195360195360195,0.00526046613574925,0.00175721412800159,0.00398422469209366,0.00525810622291446,0.0066258011304458,0.00514812147901092,0.00327635149499168,0.00606628654742379,0.018885417024345,0.0522388059701493,0.0335305719921105,0.00667401420524124,0.0254826254826255,0.0092963418726927,0.0189420359017657,0.0106849562313871,0.0169350360910605
1960,55,"Wisconsin",3951777,0.096577608867074,0.0220797161089048,0.0204280406093047,0.00354179989409324,0.011965811965812,0.00752538905530796,0.00243717959492394,0.0038428326878115,0.0237122543296248,0.0130348446968792,0.0310227892479518,0.0121393824952793,0.0429413245159555,0.00769151529718779,0.013681592039801,0.019723865877712,0.00391868723977468,0.0102960102960103,0.0604765633739792,0.00587349950442348,0.0933670246367656,0.0363686840644087
1960,56,"Wyoming",330066,0.00269333531520479,0.0470978482879055,0.00152195023373328,0.00094042889344796,0.00366300366300366,0.00124205450427413,0.00128353031958377,0.00067161202034025,0.00164921508503729,0.000439025913550471,0.00317987144422631,0.000422049095251791,0.110512293125743,0.0344057961061704,0.0572139303482587,0.0611439842209073,0.0314719568944404,0.0263191763191763,0.138874594473655,0.0430600932418046,0.199693168486599,0.0421432537479178
1961,1,"Alabama",3302000,0.0797336802334219,0.0540972665573798,0.0169474234932183,0.0159930784433442,0.104029304029304,0.0179732592971433,0.00475211820703038,0.0214158389343083,0.0170573639020359,0.0192032506286888,0.0175822211569613,0.00716232946090262,0.0436703203242296,0.0545960237612883,0.157960199004975,0.0670611439842209,0.0105314719568944,0.0806306306306306,0.0461349144199575,0.0575235857714475,0.0498330475588846,0.0210438645197113
1961,2,"Alaska",234000,0.000203051959345125,0.0475472273186368,0.000289039383680594,0.000494810279321849,0.00634920634920635,0.0018265507415796,0.000160441289947971,0.000540319444935389,0.00026577780047399,0.000257169991201112,0.00074545692751904,0.000772193529831055,0.08493669018546,0.0272636747587817,0.140547263681592,0.122287968441815,0.00642909625275533,0.030952380952381,0.108233583174852,0.0727579751110459,0.118527208735674,0.0948917268184342
1961,4,"Arizona",1391000,0.0301955346559249,0.104261259843403,0.0196129009692778,0.00651355519738879,0.0202686202686203,0.0141740337546577,0.00594396778950103,0.00607985618413279,0.02214254046438,0.0174710270450984,0.0249941348586425,0.0146904348043568,0.215496368038741,0.0532225388867905,0.0721393034825871,0.134122287968442,0.0334313005143277,0.0540540540540541,0.268072491330126,0.203773723431592,0.285714285714286,0.175735702387562
1961,5,"Arkansas",1797000,0.0407201223610342,0.0323578110019834,0.00749413541519414,0.00512750768981472,0.0395604395604396,0.00905969167823482,0.00334634690462911,0.00533249844721281,0.00794373866962543,0.00878970291355231,0.0088581407654238,0.00264171470731677,0.033568521266717,0.0313154551385503,0.110696517412935,0.0631163708086785,0.0140215527798188,0.035971685971686,0.0406980646604766,0.0460702617378217,0.0496164606082484,0.0120488617434758
1961,6,"California",16397000,0.419190517667918,0.260872661937531,0.270066741379704,0.110296394250941,0.147496947496948,0.221158763790458,0.113256270580415,0.0993278830082159,0.30051519111629,0.267941739975422,0.323314013066824,0.169804419322971,0.239475123018043,0.0766404559969783,0.0435323383084577,0.174556213017751,0.0542493264756307,0.0749034749034749,0.291352500279673,0.261223890459234,0.299124627741179,0.163131593559134
1961,8,"Colorado",1781000,0.0403053602839855,0.0805595981536528,0.0192354495388243,0.00758709094960169,0.02002442002442,0.0163658946445532,0.0124150998174025,0.0035297503926153,0.0214763550605718,0.0200776285987726,0.0224063633990805,0.0146310353020621,0.152151839412638,0.0480032963636988,0.0559701492537314,0.119329388560158,0.0549840803330884,0.0234234234234234,0.188119476451505,0.173745457215227,0.185723310170562,0.131926707384786
1961,9,"Connecticut",2614000,0.0618989109203303,0.0235417933261289,0.0142421120180633,0.00243354061350687,0.00586080586080586,0.00423759772046467,0.00175721412800159,0.00271169665355424,0.0165449582299431,0.016119047662784,0.0174918319654774,0.0099290957519977,0.0515417393492845,0.00827524636884936,0.00995024875621891,0.0157790927021696,0.00440852314474651,0.0112612612612613,0.071372636760264,0.0667376381190118,0.0762566555365039,0.0510272071071627
1961,10,"Delaware",458000,0.00600972103802609,0.0534631276048559,0.00312988361185557,0.000813109289411928,0.00463980463980464,0.00153430262292687,0.000886247125426888,0.00067161202034025,0.00359554421776603,0.00360037987681557,0.00446461669396962,0.00157252366601223,0.126584914993882,0.0205679359956048,0.0522388059701493,0.0502958579881657,0.0154298310066128,0.0183397683397683,0.1641011298803,0.150251459197533,0.178973016875733,0.0689616879511382
1961,11,"District of Columbia",763956,0.0139409051658694,0.117026071236565,0.00892184423643324,0.0128882162812837,0.0212454212454212,0.0068678307883393,0.0102376823109658,0.0148512101640652,0.00809287599434555,0.00762509023911298,0.00837166410563957,0.00692473145172384,0.188714450606195,0.198605912852385,0.140547263681592,0.121301775147929,0.106845456771981,0.246589446589447,0.186184136928068,0.168532726405051,0.176987636494901,0.157134925041644
1961,12,"Florida",5222000,0.129505129479259,0.116840385153648,0.0608692653007491,0.0328108406855582,0.116239316239316,0.0286403156279681,0.0285585496107389,0.0340401250309295,0.0661525587786756,0.067738575682373,0.070245604698613,0.0269423637250366,0.157107275204596,0.071524224839474,0.110696517412935,0.0670611439842209,0.0427381827087926,0.080952380952381,0.186844166014096,0.197459711464337,0.191264326324339,0.0726263187118268
1961,13,"Georgia",3987000,0.0974906816570668,0.067383720770066,0.0274446538158299,0.0180330857352852,0.0974358974358974,0.0273251990940308,0.00856450885865122,0.0219460589503664,0.0291879733804383,0.0306546629511726,0.0286980604916969,0.0188077582002576,0.0734983988127783,0.050715928990832,0.121890547263682,0.0857988165680473,0.0161645848640705,0.0680823680823681,0.0858485289182235,0.0935354796079439,0.0817254760400686,0.0655746807329261
1961,15,"Hawaii",657000,0.0111683243713185,0.0589417344050814,0.00648662670636465,0.000358809793192452,0.00341880341880342,0.0013881785636005,0.00047368380841782,0.000186839434229994,0.00769653049713215,0.00580102023009367,0.0091496205177371,0.00549914339665112,0.162409851857638,0.00515056827936682,0.0261194029850746,0.029585798816568,0.00538819495469018,0.0027027027027027,0.215303725248909,0.151389449726515,0.235466113166682,0.147695724597446
1961,16,"Idaho",684000,0.0118682353763381,0.0399058823848724,0.0046246301388895,0.000535321062424223,0.00317460317460317,0.00277635712720099,0.000427843439861256,0.000434275441723771,0.00543683889222884,0.00266722019445725,0.00817666719816865,0.00165380719546813,0.105140288300485,0.00789753802836246,0.0223880597014925,0.0552268244575937,0.00459221160911095,0.00707850707850708,0.140586195323862,0.0512095738041922,0.198790722858948,0.0411438089950028
1961,17,"Illinois",10258000,0.260051493230318,0.17030357045884,0.120250099220662,0.107408554141215,0.11990231990232,0.128662234236867,0.160204448043762,0.070221328983846,0.122127220521296,0.10921091062057,0.117320092501658,0.113009116260457,0.155666640631102,0.121107028808845,0.0572139303482587,0.161735700197239,0.124050942934117,0.085006435006435,0.168833202819107,0.148415990602401,0.152928436061727,0.175402554136591
1961,18,"Indiana",4711000,0.116258665643518,0.0574300203562255,0.0358005637968213,0.0115947648493722,0.0466422466422466,0.0178271352378169,0.0139125518569169,0.0088824476975827,0.0404608981664814,0.039330476297193,0.0415282476379476,0.0252791776607851,0.0852057243527992,0.0261992239810459,0.0485074626865672,0.0443786982248521,0.0225936811168259,0.0218790218790219,0.108927173061864,0.105649572335817,0.109430556808952,0.0765685730149917
